human_time_ai_min,correctness_score,risk_score,review_effort_min,sector,run_id,task_text,annotator_id,hallucination_flag,notes,difficulty_label,completeness_score,risk_class,task_id,quality_score,task_source,policy_id,human_time_base_min
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1001字符,,10,,es-052,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 245字符,,7,,es-053,7,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 809字符,,10,,es-053,9,,pl_deepseek_pro,35
38,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 505字符,,9,,es-054,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1511字符,,10,,es-054,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 424字符,,8,,es-055,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 663字符,,9,,es-055,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 251字符,,7,,es-056,7,,pl_deepseek_flash,35
37,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 296字符,,7,,es-056,7,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 421字符,,9,,es-057,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 768字符,,10,,es-057,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 398字符,,9,,es-058,7,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1104字符,,10,,es-058,9,,pl_deepseek_pro,35
36,6,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 178字符,,4,,es-059,6,,pl_deepseek_flash,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 432字符,,9,,es-059,8,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 447字符,,9,,es-060,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 753字符,,10,,es-060,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 463字符,,9,,es-061,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 537字符,,10,,es-061,8,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 456字符,,9,,es-062,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 684字符,,10,,es-062,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 258字符,,7,,es-063,7,,pl_deepseek_flash,35
37,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 308字符,,7,,es-063,7,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 389字符,,8,,es-064,7,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 607字符,,10,,es-064,9,,pl_deepseek_pro,35
36,5,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 148字符,,3,,es-065,5,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 678字符,,10,,es-065,9,,pl_deepseek_pro,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 570字符,,10,,es-066,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 804字符,,10,,es-066,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 345字符,,7,,es-067,7,,pl_deepseek_flash,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 404字符,,9,,es-067,8,,pl_deepseek_pro,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 687字符,,10,,es-068,9,,pl_deepseek_flash,35
38,10,5,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 876字符,,10,,es-068,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 446字符,,9,,es-069,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1127字符,,10,,es-069,9,,pl_deepseek_pro,35
37,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 439字符,,8,,es-070,8,,pl_deepseek_flash,35
38,7,6,17,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 854字符,,10,,es-070,9,,pl_deepseek_pro,35
23,7,6,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 721字符,,10,,mfg-001,9,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1295字符,,10,,mfg-001,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 965字符,,10,,mfg-002,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1159字符,,10,,mfg-002,9,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 489字符,,10,,mfg-003,8,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 975字符,,10,,mfg-003,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1057字符,,10,,mfg-004,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 822字符,,10,,mfg-004,9,,pl_deepseek_pro,20
23,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 582字符,,10,,mfg-005,8,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 801字符,,10,,mfg-005,9,,pl_deepseek_pro,20
22,8,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 349字符,,8,,mfg-006,7,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 819字符,,10,,mfg-006,9,,pl_deepseek_pro,20
23,7,6,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 748字符,,10,,mfg-007,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 914字符,,10,,mfg-007,9,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 436字符,,10,,mfg-008,8,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 928字符,,10,,mfg-008,9,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 494字符,,9,,mfg-009,8,,pl_deepseek_flash,20
22,7,6,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 449字符,,9,,mfg-009,8,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 475字符,,10,,mfg-010,8,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 731字符,,10,,mfg-010,9,,pl_deepseek_pro,20
23,7,6,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 793字符,,10,,mfg-011,9,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 593字符,,10,,mfg-011,8,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 480字符,,10,,mfg-012,8,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 810字符,,10,,mfg-012,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 706字符,,10,,mfg-013,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 601字符,,10,,mfg-013,9,,pl_deepseek_pro,20
23,9,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 561字符,,9,,mfg-014,8,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1187字符,,10,,mfg-014,9,,pl_deepseek_pro,20
23,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 529字符,,10,,mfg-015,8,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 706字符,,10,,mfg-015,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 673字符,,10,,mfg-016,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 861字符,,10,,mfg-016,9,,pl_deepseek_pro,20
22,8,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 380字符,,9,,mfg-017,7,,pl_deepseek_flash,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 498字符,,10,,mfg-017,8,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 735字符,,10,,mfg-018,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 893字符,,10,,mfg-018,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 997字符,,10,,mfg-019,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 896字符,,10,,mfg-019,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 606字符,,10,,mfg-020,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 866字符,,10,,mfg-020,9,,pl_deepseek_pro,20
22,8,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 216字符,,8,,mfg-021,7,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 748字符,,10,,mfg-021,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 786字符,,10,,mfg-022,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 908字符,,10,,mfg-022,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 717字符,,10,,mfg-023,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1298字符,,10,,mfg-023,9,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 438字符,,10,,mfg-024,8,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 788字符,,10,,mfg-024,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 669字符,,10,,mfg-025,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 962字符,,10,,mfg-025,9,,pl_deepseek_pro,20
22,7,6,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 386字符,,8,,mfg-026,7,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 718字符,,10,,mfg-026,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 721字符,,10,,mfg-027,9,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 842字符,,10,,mfg-027,9,,pl_deepseek_pro,20
22,9,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 439字符,,10,,mfg-028,8,,pl_deepseek_flash,20
23,7,6,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1473字符,,10,,mfg-028,9,,pl_deepseek_pro,20
23,9,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 570字符,,10,,mfg-029,8,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1082字符,,10,,mfg-029,9,,pl_deepseek_pro,20
23,10,5,10,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 639字符,,10,,mfg-030,9,,pl_deepseek_flash,20
23,10,5,10,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 967字符,,10,,mfg-030,9,,pl_deepseek_pro,20
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 506字符,,10,,ps-001,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1106字符,,10,,ps-001,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 712字符,,10,,ps-002,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 564字符,,9,,ps-003,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 910字符,,10,,ps-003,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 618字符,,10,,ps-004,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1098字符,,10,,ps-004,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 730字符,,10,,ps-005,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 835字符,,10,,ps-005,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 557字符,,9,,ps-006,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 904字符,,10,,ps-006,9,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 280字符,,7,,ps-007,7,,pl_deepseek_flash,25
27,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 272字符,,7,,ps-007,7,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 283字符,,6,,ps-008,7,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 699字符,,10,,ps-008,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 563字符,,10,,ps-009,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 840字符,,10,,ps-009,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 535字符,,9,,ps-010,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 774字符,,10,,ps-010,9,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 274字符,,7,,ps-011,7,,pl_deepseek_flash,25
27,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 328字符,,7,,ps-011,7,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 873字符,,10,,ps-012,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 960字符,,10,,ps-012,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 619字符,,9,,ps-013,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 991字符,,10,,ps-013,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 614字符,,10,,ps-014,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 814字符,,10,,ps-014,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1094字符,,10,,ps-015,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1125字符,,10,,ps-015,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 728字符,,10,,ps-016,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 801字符,,10,,ps-016,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 701字符,,10,,ps-017,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 706字符,,10,,ps-017,9,,pl_deepseek_pro,25
28,10,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 626字符,,9,,ps-018,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 905字符,,10,,ps-018,9,,pl_deepseek_pro,25
28,9,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 515字符,,10,,ps-019,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 814字符,,10,,ps-019,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 886字符,,10,,ps-020,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 766字符,,10,,ps-021,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1108字符,,10,,ps-021,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 743字符,,10,,ps-022,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1254字符,,10,,ps-022,9,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 449字符,,10,,ps-023,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 669字符,,10,,ps-024,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1033字符,,10,,ps-024,9,,pl_deepseek_pro,25
27,8,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 378字符,,8,,ps-025,7,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 670字符,,10,,ps-025,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 844字符,,10,,ps-026,9,,pl_deepseek_flash,25
26,5,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 137字符,,4,,ps-026,5,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1599字符,,10,,ps-027,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1565字符,,10,,ps-027,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 514字符,,10,,ps-028,8,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 698字符,,10,,ps-028,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 501字符,,10,,ps-029,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1145字符,,10,,ps-029,9,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 340字符,,8,,ps-030,7,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 666字符,,10,,ps-030,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 856字符,,10,,ps-031,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 1010字符,,10,,ps-031,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 828字符,,10,,ps-032,9,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 911字符,,10,,ps-032,9,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 473字符,,9,,ps-033,8,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 886字符,,10,,ps-033,9,,pl_deepseek_pro,25
28,10,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 735字符,,10,,ps-034,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1107字符,,10,,ps-035,9,,pl_deepseek_flash,25
26,4,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 79字符,,3,,ps-035,4,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 431字符,,9,,ps-036,8,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 827字符,,10,,ps-036,9,,pl_deepseek_pro,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1666字符,,10,,ps-037,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 697字符,,10,,ps-037,9,,pl_deepseek_pro,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 798字符,,10,,ps-038,9,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 996字符,,10,,ps-038,9,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 484字符,,8,,ps-039,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 964字符,,10,,ps-039,9,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 403字符,,9,,ps-040,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 535字符,,10,,ps-040,8,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 449字符,,9,,ps-041,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1099字符,,10,,ps-041,9,,pl_deepseek_pro,25
27,8,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 297字符,,7,,ps-042,7,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 505字符,,8,,ps-042,8,,pl_deepseek_pro,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 602字符,,10,,ps-043,9,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1260字符,,10,,ps-043,9,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 429字符,,8,,ps-044,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 748字符,,10,,ps-044,9,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 408字符,,9,,ps-045,8,,pl_deepseek_flash,25
28,9,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 540字符,,10,,ps-045,8,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 431字符,,9,,ps-046,8,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 976字符,,10,,ps-046,9,,pl_deepseek_pro,25
28,10,5,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 866字符,,10,,ps-047,9,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 1037字符,,10,,ps-047,9,,pl_deepseek_pro,25
27,7,6,12,,ds_batch,,assistant_demo_v1,1,AI自动标注 - 响应长度: 491字符,,9,,ps-048,8,,pl_deepseek_flash,25
28,7,6,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 624字符,,10,,ps-048,9,,pl_deepseek_pro,25
27,9,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 435字符,,8,,ps-049,8,,pl_deepseek_flash,25
28,10,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 953字符,,10,,ps-049,9,,pl_deepseek_pro,25
27,8,5,12,,ds_batch,,assistant_demo_v1,0,AI自动标注 - 响应长度: 275字符,,6,,ps-050,7,,pl_deepseek_flash,25
